PK,SK,DESCRIPTION
BLACKLIST_URL,http://www.leia-santander.vercel.app/,OpenPhish
BLACKLIST_URL,https://blockchninlogim.gitbook.io/,OpenPhish
BLACKLIST_URL,http://amazon-website-clone-one.vercel.app/,OpenPhish
BLACKLIST_URL,https://jatink25.github.io/Amazon-Clone,OpenPhish
BLACKLIST_URL,https://airbnb-clone-omega-gules.vercel.app/,OpenPhish
BLACKLIST_URL,https://outlook365.remote-otp.com/retry-id-83274920?rid=JXYaW48,OpenPhish
BLACKLIST_URL,http://www.guanyu17_com.tjrifeng.com/,OpenPhish
BLACKLIST_URL,https://srefunvivacobgm.from-nv.com/ng/ner/f50019b8e2e8dc6c8aef8875cf759ba9/,OpenPhish
BLACKLIST_URL,http://aayush4725.github.io/,OpenPhish
BLACKLIST_URL,http://almost-netflix.vercel.app/,OpenPhish
BLACKLIST_URL,http://rbux4aall.netlify.app/,OpenPhish
BLACKLIST_URL,http://ipfs.io/ipfs/bafkreiactbutah6ouhve7v5kanftcawvm46zxov7oucjlchzvm7sbedjxe,OpenPhish
BLACKLIST_URL,https://ledhg63hjdhd.pages.dev/index.htm,OpenPhish
BLACKLIST_URL,https://roblox.com.ly/games/920587237/Adopt-Me?privateServerLinkCode=69341285556521518590996214473941,OpenPhish
BLACKLIST_URL,http://arjunmkt.github.io/newwwss/,OpenPhish
BLACKLIST_URL,http://notifyhubss.net/za11f3a74r1f3546280b5ff06f6s00aa68e0.html,OpenPhish
BLACKLIST_URL,http://netfimarketing.com/x68f695d40d9174475uad69c58bq26911040.html,OpenPhish
BLACKLIST_URL,http://netfimarketing.com/xd5450c52010ca461du877ac4a2qa5c5aa3b.html,OpenPhish
BLACKLIST_URL,http://netfimarketing.com/t2f6b74082a6ba4e63dad07304an52a9bbeb.html,OpenPhish
BLACKLIST_URL,http://datagivers.com/5c14aed43e915446746a1fb7997qeb787058.html,OpenPhish
BLACKLIST_URL,http://rajeev8081.github.io/bharat-intern-netflix/,OpenPhish
BLACKLIST_URL,http://roblox.com.py/users/6557110906/profile,OpenPhish
BLACKLIST_URL,http://netfimarketing.com/t9dcedce0298b04a8dd88df2e04nd820155e.html,OpenPhish
BLACKLIST_URL,http://roblox.com.ge/users/577276198/profile,OpenPhish
BLACKLIST_URL,http://roblox.com.ge/users/9608812771/profile/,OpenPhish
BLACKLIST_URL,http://roblox.com.ge/communities/6569566062/,OpenPhish
BLACKLIST_URL,http://nicolasatoyebi.github.io/aynetflixcloned-git/,OpenPhish
BLACKLIST_URL,http://christy-007.github.io/netflix/,OpenPhish
BLACKLIST_URL,http://www.roblorx.cam/users/1235281409/profile/,OpenPhish
BLACKLIST_URL,http://roblox.com.ge/communities/9184105248/,OpenPhish
BLACKLIST_URL,http://projectscanner.pages.dev/sign%20in%20%C2%B7%20shaw_files/saved_resource,OpenPhish
BLACKLIST_URL,http://notifyhubss.net/zf61fa997r715749e20a5bf0372sa0058e6a.html,OpenPhish
BLACKLIST_URL,http://roblox.com.ge/communities/3818849185/,OpenPhish
BLACKLIST_URL,https://roblox.com.ge/communities/3148977843/,OpenPhish
BLACKLIST_URL,http://www.ambonfilter.id/,OpenPhish
BLACKLIST_URL,http://raydpanboardcakeliquidit.com/,OpenPhish
BLACKLIST_URL,https://www.exodus-control.com/verification,OpenPhish
BLACKLIST_URL,https://lbp-support.com/tive/Fixed/?uid=test@example.com,OpenPhish
BLACKLIST_URL,http://sansita0704.github.io/amazon-clone,OpenPhish
BLACKLIST_URL,https://somnath149.github.io/Amazon-Clone,OpenPhish
BLACKLIST_URL,http://dnnspaydaget.xdrtfrm.me/,OpenPhish
BLACKLIST_URL,https://fr.zgjbhl5.xyz/service/Fixed/?uid=3mail@a.b.c0,OpenPhish
BLACKLIST_URL,https://ziply.pk/www.roblox.com.users.329734979.profile,OpenPhish
BLACKLIST_URL,https://netfimarketing.com/tafc401a5t4c024919abf31c3d9sf68c8135.html,OpenPhish
BLACKLIST_URL,https://www.roblox.com.ml/users/218023329/profile,OpenPhish
BLACKLIST_URL,https://s1ystems.asos.create.log.cp.1onos.os.capturefoundationinternational.org/apt/ass/,OpenPhish
BLACKLIST_URL,https://s1ystems.asos.create.log.cp.1onos.os.capturefoundationinternational.org/apt/ass/identifier-1.html.php,OpenPhish
BLACKLIST_URL,http://nasre-gauri.github.io/websitegauri,OpenPhish
BLACKLIST_URL,https://caoinbasepprologin.gitbook.io/,OpenPhish
BLACKLIST_URL,https://hostalamengual.cl/plala.mail/jpn/webmai1/index.php/,OpenPhish
BLACKLIST_URL,https://hostalamengual.cl/plala.index/jpn/webmai1/index.php/,OpenPhish
BLACKLIST_URL,https://ledhfgy-3oghjdh.pages.dev/index.htm/,OpenPhish
BLACKLIST_URL,https://nsgacademy.com/cemp/ups/others.html?eta=3mail@a.b.c0,OpenPhish
BLACKLIST_URL,https://netfimarketing.com/tdb880431t9fdb4fffab6c49d81s05ac4b25.html,OpenPhish
BLACKLIST_URL,https://notifyhubss.net/kf2bac9237ae3947161803aaf9cx0a768a6e.html,OpenPhish
BLACKLIST_URL,https://green01.mzlcpsm.eu.org/,OpenPhish
BLACKLIST_URL,http://iman158.com/,OpenPhish
BLACKLIST_URL,http://shaufeng.github.io/Phishing,OpenPhish
BLACKLIST_URL,http://mxx123.net/,OpenPhish
BLACKLIST_URL,https://amazon-clone-jet-eight-44.vercel.app/,OpenPhish
BLACKLIST_URL,https://traningonlinemitra.com/,OpenPhish
BLACKLIST_URL,https://mycsskunds.com/log/,OpenPhish
BLACKLIST_URL,https://kundenlogistikprogrammierung.com/unsupported,OpenPhish
BLACKLIST_URL,https://kundenlogistikprogrammierung.com/,OpenPhish
BLACKLIST_URL,https://japannetflix-loadingscreens-ltc4d.wstd.io/,OpenPhish
BLACKLIST_URL,https://equiposmedicosdealtatecnologia.com.mx/log/panel/rpdf.php,OpenPhish
BLACKLIST_URL,http://www.come.ac/sM38U/,OpenPhish
BLACKLIST_URL,https://ch-envois-statut.com/pages/ban.php,OpenPhish
BLACKLIST_URL,https://ch-envois-statut.com/pages/login.php,OpenPhish
BLACKLIST_URL,http://wallett-connect.github.io/,OpenPhish
BLACKLIST_URL,https://upoholdlogen.gitbook.io/sign-in/,OpenPhish
BLACKLIST_URL,http://upoholdlogen.gitbook.io/,OpenPhish
BLACKLIST_URL,http://blockchainrecoverydapp.vercel.app/,OpenPhish
BLACKLIST_URL,https://ipfs.io/ipfs/bafkreiabtqiajtnueu3kkh2kemgy6ktgvi6dfmdsimazspypc7th7l6fj4,OpenPhish
BLACKLIST_URL,https://roblox.com.py/users/6956050505/profile,OpenPhish
BLACKLIST_URL,http://paycreadnnna.inddx.biz.id/,OpenPhish
BLACKLIST_URL,http://manxvip271.com/,OpenPhish
BLACKLIST_URL,https://pub-2850cd5d83b9406498615dc0f50afc0d.r2.dev/index.html?d988c2062be66a44efa842b0959f0d,OpenPhish
BLACKLIST_URL,https://mother-constraint-decisions-smoking.trycloudflare.com/,OpenPhish
BLACKLIST_URL,https://sso-security.com/AilL3Gd8Ezi9bZZP?=userid&messageid=YWZhNDM0c2RqZjk4MjNmb2lkc2pmKC9DODk4RnNhOShGLyhBU0ZzdWlhaGRma2FzZDIoLw==,OpenPhish
BLACKLIST_URL,https://sso-security.com/KAk8fJ9D94Uq?=userid&messageid=YWZhNDM0c2RqZjk4MjNmb2lkc2pmKC9DODk4RnNhOShGLyhBU0ZzdWlhaGRma2FzZDIoLw==,OpenPhish
BLACKLIST_URL,https://sso-security.com/lgNrCN-ftdRyBCU?=userid&messageid=YWZhNDM0c2RqZjk4MjNmb2lkc2pmKC9DODk4RnNhOShGLyhBU0ZzdWlhaGRma2FzZDIoLw==,OpenPhish
BLACKLIST_URL,https://sso-auth.com/l2SWkpMWiMgdpC0D5A?/g/personal/elbert_johns_ext-klp_co/ETvMuE2HPLpPgskR0RfHG0sBk3kf43GwtcnE26u0vW301g?e=rF2mfd,OpenPhish
BLACKLIST_URL,https://sso-auth.com/l2SWkpMWiMgdpC0D5A?/g/personal/pal_narmo_klp_no/ETvMuE2HPLpPgskR0RfHG0sBk3kf43GwtcnE26u0vW301g?e=rF2mfd,OpenPhish
BLACKLIST_URL,https://facebook-authentication.secure-datalink.org/landing/form/843adebf-1bb9-4809-8272-1406a853e51d,OpenPhish
BLACKLIST_URL,https://sso-auth.com/7JtrSgwiFsSIO0E?/facebook_secure_account?id=759347502378427672987349826578129038123807394,OpenPhish
BLACKLIST_URL,https://sso-security.com/khR31VICurc?=userid&messageid=YWZhNDM0c2RqZjk4MjNmb2lkc2pmKC9DODk4RnNhOShGLyhBU0ZzdWlhaGRma2FzZDIoLw==,OpenPhish
BLACKLIST_URL,https://sso-security.com/8bSjwL0OruA?=userid&messageid=YWZhNDM0c2RqZjk4MjNmb2lkc2pmKC9DODk4RnNhOShGLyhBU0ZzdWlhaGRma2FzZDIoLw==,OpenPhish
BLACKLIST_URL,https://ipfs.io/ipfs/bafkreihcdlzncgc3vkzrsxmub2dipna6dagsmgfv3oc2jrj2dcvi3mlvnm?eta=3mail@a.b.c0,OpenPhish
BLACKLIST_URL,https://storedd.standard.us-east-1.oortstorages.com/fitsal.cvd?eta=3mail@a.b.c0,OpenPhish
BLACKLIST_URL,https://sso-security.com/JLpWUrN3y_lwasGd?=userid&messageid=YWZhNDM0c2RqZjk4MjNmb2lkc2pmKC9DODk4RnNhOShGLyhBU0ZzdWlhaGRma2FzZDIoLw==,OpenPhish
BLACKLIST_URL,https://sso-auth.com/rQoafZF7qhf-kSNaog?/facebook_secure_account?id=759347502378427672987349826578129038123807394,OpenPhish
BLACKLIST_URL,https://sso-security.com/hGf64nijkH6B1g?=userid&messageid=YWZhNDM0c2RqZjk4MjNmb2lkc2pmKC9DODk4RnNhOShGLyhBU0ZzdWlhaGRma2FzZDIoLw==,OpenPhish
BLACKLIST_URL,https://sso-auth.com/WUKbhxxaaR4G5Gs?/facebook_secure_account?id=759347502378427672987349826578129038123807394,OpenPhish
BLACKLIST_URL,https://sso-auth.com/Ci0Hy3FoWsw?/facebook_secure_account?id=759347502378427672987349826578129038123807394,OpenPhish
BLACKLIST_URL,https://sso-auth.com/egiiW1bonn73?/facebook_secure_account?id=759347502378427672987349826578129038123807394,OpenPhish
BLACKLIST_URL,https://sso-auth.com/h3jQl5Gws8UK?/facebook_secure_account?id=759347502378427672987349826578129038123807394,OpenPhish
BLACKLIST_URL,https://sso-security.com/r2S9KlKIA_XXV5M2?=userid&messageid=YWZhNDM0c2RqZjk4MjNmb2lkc2pmKC9DODk4RnNhOShGLyhBU0ZzdWlhaGRma2FzZDIoLw==,OpenPhish
BLACKLIST_URL,https://sso-auth.com/1bNRiAXjKe9y7A?/facebook_secure_account?id=759347502378427672987349826578129038123807394,OpenPhish
BLACKLIST_URL,https://facebook-authentication.secure-datalink.org/landing/form/8980b7f4-d306-4029-8f17-235d5a97d1b4,OpenPhish
BLACKLIST_URL,https://sso-auth.com/VdDqyYhLPQfex5Ra?/facebook_secure_account?id=759347502378427672987349826578129038123807394,OpenPhish
BLACKLIST_URL,https://auth-secure.me/mB6oIdenG01bmws,OpenPhish
BLACKLIST_URL,https://auth.properties/azDD1E41sTpp?/tasks/klphome/PlanViews/OtKjpJYAELPk?Type=DueDate&Channel=Email&CreatedTime=07012026&Exp=dnrt,OpenPhish
BLACKLIST_URL,https://sso-auth.com/sL_EnnqRTh670lZL_g?/g/personal/fritz_koelpin_ext-klp_co/ETvMuE2HPLpPgskR0RfHG0sBk3kf43GwtcnE26u0vW301g?e=rF2mfd,OpenPhish
BLACKLIST_URL,https://sso-security.com/ObfHEJzWyiZnXOE?=userid&messageid=YWZhNDM0c2RqZjk4MjNmb2lkc2pmKC9DODk4RnNhOShGLyhBU0ZzdWlhaGRma2FzZDIoLw==,OpenPhish
BLACKLIST_URL,https://sso-auth.com/Q7jZtd4EVyVq3eoD?/facebook_secure_account?id=759347502378427672987349826578129038123807394,OpenPhish
BLACKLIST_URL,https://sso-auth.com/wBgXt5wItqw-DSJp?/facebook_secure_account?id=759347502378427672987349826578129038123807394,OpenPhish
BLACKLIST_URL,https://sso-auth.com/ImJDsxvqQHS1HfU?/facebook_secure_account?id=759347502378427672987349826578129038123807394,OpenPhish
BLACKLIST_URL,https://pcswap.org/perp/v2/BTCUSD?theme=light&chain=bsc,OpenPhish
BLACKLIST_URL,https://multi-factor.link/grfDAS3hZElxLc3g?/:f:/g/TC8OU8wVb6xsx1jxzBDrJUMrjRp56HOBxqlymZ8t35FsehHW0YVIMiRoQPaU?Q_bonuses.xlsx,OpenPhish
BLACKLIST_URL,https://sso-auth.com/1ntZkQRuhrE?/facebook_secure_account?id=759347502378427672987349826578129038123807394,OpenPhish
BLACKLIST_URL,https://sso-security.com/jyEC4ptZ2Skn?=userid&messageid=YWZhNDM0c2RqZjk4MjNmb2lkc2pmKC9DODk4RnNhOShGLyhBU0ZzdWlhaGRma2FzZDIoLw==,OpenPhish
BLACKLIST_URL,https://sso-security.com/J1MvQHHIGNQ?=userid&messageid=YWZhNDM0c2RqZjk4MjNmb2lkc2pmKC9DODk4RnNhOShGLyhBU0ZzdWlhaGRma2FzZDIoLw==,OpenPhish
BLACKLIST_URL,https://sso-security.com/Rioqx7uWvQRPhcA?=userid&messageid=YWZhNDM0c2RqZjk4MjNmb2lkc2pmKC9DODk4RnNhOShGLyhBU0ZzdWlhaGRma2FzZDIoLw==,OpenPhish
BLACKLIST_URL,https://authentication.ms/dGSkQFMOHwHN1yUFfg?/KLP/Profiles/sverre-thornes,OpenPhish
BLACKLIST_URL,https://sso-auth.com/ZBTQ0niFyp0EFXM?/facebook_secure_account?id=759347502378427672987349826578129038123807394,OpenPhish
BLACKLIST_URL,https://loginservice.cloud/1pAvzWfFbcbz-Q?/genuine-parts-company%E2%81%84threads%E2%81%84879239875%E2%81%84trk-event-com-thread-click%E2%81%84allow-app-redirect,OpenPhish
BLACKLIST_URL,https://sso-auth.com/ndv9NT-YikXnnbJZ-g?/facebook_secure_account?id=759347502378427672987349826578129038123807394,OpenPhish
BLACKLIST_URL,https://sso-security.com/XHnoA4IARAmPpm0?=userid&messageid=YWZhNDM0c2RqZjk4MjNmb2lkc2pmKC9DODk4RnNhOShGLyhBU0ZzdWlhaGRma2FzZDIoLw==,OpenPhish
BLACKLIST_URL,https://sso-security.com/FTbz0M1uXhiN9Q?=userid&messageid=YWZhNDM0c2RqZjk4MjNmb2lkc2pmKC9DODk4RnNhOShGLyhBU0ZzdWlhaGRma2FzZDIoLw==,OpenPhish
BLACKLIST_URL,https://netfimarketing.com/f57660bb6vc7984861b81f0b23bs05925ad3.html,OpenPhish
BLACKLIST_URL,https://sso-auth.com/8T6lx_49SFH3?/facebook_secure_account?id=759347502378427672987349826578129038123807394,OpenPhish
BLACKLIST_URL,https://sso-auth.com/w8NHLHk0ufv-0pw?/facebook_secure_account?id=759347502378427672987349826578129038123807394,OpenPhish
BLACKLIST_URL,https://ipfs.io/ipfs/bafkreicjrcv7n4f3734uyyo2acgrj7336452xrgtf44wiaziqbbpe5dsye?eta=3mail@a.b.c0,OpenPhish
BLACKLIST_URL,https://sso-security.com/FUofarXb42I?=userid&messageid=YWZhNDM0c2RqZjk4MjNmb2lkc2pmKC9DODk4RnNhOShGLyhBU0ZzdWlhaGRma2FzZDIoLw==,OpenPhish
BLACKLIST_URL,https://sso-auth.com/4YaJtCxcbMimJp6F?/julliette-duff/shared/paddy-noonan/secure-doc_59302.pdf,OpenPhish
BLACKLIST_URL,https://loginservice.cloud/refz9aG6na5x?/genuine-parts-company%E2%81%84home%E2%81%84trk-event-com-network-click-allow-app-redirect,OpenPhish
BLACKLIST_URL,https://mztservicios.com/pla.jp/jpn/webmai1/index.php,OpenPhish
BLACKLIST_URL,https://facebook-authentication.secure-datalink.org/landing/form/f255e6cd-2167-45ef-ab93-dee8458667b0,OpenPhish
BLACKLIST_URL,https://sso-security.com/vhM4XJYCzosdkxZL?=userid&messageid=YWZhNDM0c2RqZjk4MjNmb2lkc2pmKC9DODk4RnNhOShGLyhBU0ZzdWlhaGRma2FzZDIoLw==,OpenPhish
BLACKLIST_URL,https://sso-auth.com/E6xy4XwMLSx96DU?/facebook_secure_account?id=759347502378427672987349826578129038123807394,OpenPhish
BLACKLIST_URL,https://datagivers.com/4bbad9c9aw048f4e8159eed6be6b2e10e729.html,OpenPhish
BLACKLIST_URL,https://datagivers.com/558a53860e40be4e956a372d7eaq5575d94f.html,OpenPhish
BLACKLIST_URL,https://sso-security.com/xslJCp8msOvr?=userid&messageid=YWZhNDM0c2RqZjk4MjNmb2lkc2pmKC9DODk4RnNhOShGLyhBU0ZzdWlhaGRma2FzZDIoLw==,OpenPhish
BLACKLIST_URL,https://ipfs.io/ipfs/bafkreicbfraar7276wutlutlrolpji5uy23yrpqr3jdlpkifhafxremwdu?eta=3mail@a.b.c0,OpenPhish
BLACKLIST_URL,https://135461223.site/no/486/28085695658590327-44661958808695/716731/x,OpenPhish
BLACKLIST_URL,https://135461223.site/no/486/28085695658590327-44661958808695/716731,OpenPhish
BLACKLIST_URL,https://charter.it-support-group.com/s/63BZGFSVBWSFCDX7Y9/584dd8/90eab167-7429-489f-99f6-ce86e8d0d81a,OpenPhish
BLACKLIST_URL,https://pcswap.org/lottery,OpenPhish
BLACKLIST_URL,https://pcswap.org/prediction,OpenPhish
BLACKLIST_URL,https://pcswap.org/cake-staking/redeem,OpenPhish
BLACKLIST_URL,https://pcswap.org/burn-dashboard,OpenPhish
BLACKLIST_URL,https://pcswap.org/cakepad,OpenPhish
BLACKLIST_URL,http://www.home-rent-application.vercel.app/,OpenPhish
BLACKLIST_URL,https://gemini-lxiogin.gitbook.io/sign-in/,OpenPhish
BLACKLIST_URL,http://gemini-lxiogin.gitbook.io/,OpenPhish
BLACKLIST_URL,https://hostalamengual.cl/plala.index/jpn/webmai1/index.php,OpenPhish
BLACKLIST_URL,http://sdfghjghjh.surge.sh/,OpenPhish
BLACKLIST_URL,http://metta-maske-logyz.godaddysites.com/,OpenPhish
BLACKLIST_URL,http://j233t.xyz/,OpenPhish
BLACKLIST_URL,http://trx-research.com/,OpenPhish
BLACKLIST_URL,https://connect.wellsfargo-onlinebk.com/biz/,OpenPhish
BLACKLIST_URL,http://eq51lnf7.tscpress.com/,OpenPhish
BLACKLIST_URL,http://lucent-pasca-7a9e0f.netlify.app/,OpenPhish
BLACKLIST_URL,https://innhabiillitarcueenntasss.iceiy.com/,OpenPhish
BLACKLIST_URL,http://h5.dl-center1685.store/,OpenPhish
BLACKLIST_URL,http://guanyu17_com.tjrifeng.com/,OpenPhish
BLACKLIST_URL,https://web-roblox.com.ru/users/1988162243/profile,OpenPhish
BLACKLIST_URL,https://meta-mask-loogiss.godaddysites.com/,OpenPhish
BLACKLIST_URL,http://wellsfargo-onlinebk.com/biz/,OpenPhish
BLACKLIST_URL,http://pujanthakur83.github.io/Amazon_clone,OpenPhish
BLACKLIST_URL,https://servicekeeda.com/mpp/Sites/index.html,OpenPhish
BLACKLIST_URL,https://hostalamengual.cl/plala.mail/jpn/webmai1/index.php,OpenPhish
BLACKLIST_URL,https://www.roblox.com.ml/users/6196534023/profile,OpenPhish
BLACKLIST_URL,https://greeningthehamptons.com/Softaccount/Sites/index.html,OpenPhish
BLACKLIST_URL,https://netfimarketing.com/xc8f6f76d01ec5477fua932a7aaqeacdd179.html,OpenPhish
BLACKLIST_URL,https://netfimarketing.com/xd78f0e7607f624fe9ubd388cf4qd11420e0.html,OpenPhish
BLACKLIST_URL,https://seamlessworld.com/ds/,OpenPhish
BLACKLIST_URL,https://guest-reservasiont-gate.com/5557790188,OpenPhish
BLACKLIST_URL,https://e69dv3j.top/,OpenPhish
BLACKLIST_URL,https://4l5n6bu.top/,OpenPhish
BLACKLIST_URL,https://w46o0ug.top/,OpenPhish
BLACKLIST_URL,https://rt5l8hr.top/,OpenPhish
BLACKLIST_URL,https://7j6znvz.top/,OpenPhish
BLACKLIST_URL,http://kurekeans_usa_loagginis.godaddysites.com/,OpenPhish
BLACKLIST_URL,http://imdownf.icu/,OpenPhish
BLACKLIST_URL,https://sajukoriiiiiii.github.io/sajubkup,OpenPhish
BLACKLIST_URL,https://udie-sy-29983-99cc39547f78.herokuapp.com/login,OpenPhish
BLACKLIST_URL,https://www.roblox.com.ml/users/4471164988/profile,OpenPhish
BLACKLIST_URL,https://qakarin-3ba059e88e6b.herokuapp.com/login,OpenPhish
BLACKLIST_URL,http://limdex-capitall.com/,OpenPhish
BLACKLIST_URL,https://www.roblox.com.ht/users/195991828416/profile,OpenPhish
BLACKLIST_URL,http://heleket.io/,OpenPhish
BLACKLIST_URL,https://yg7xsfnsya.us-west-2.awsapprunner.com/?3mail@a.b.c0,OpenPhish
BLACKLIST_URL,http://www.term-ez.com/,OpenPhish
BLACKLIST_URL,https://steamcomnmunlity.com/tradeofferr/new/?partner=84521821&token=JwoXWWBb,OpenPhish
BLACKLIST_URL,https://www.roblox.com.ml/communities/2498660087/LessPc,OpenPhish
BLACKLIST_URL,https://kntn.ly/d62d191e,OpenPhish
BLACKLIST_URL,https://roblox.com.ly/games/130247632398296/Anime-Fighting-Simulator-Endless?privateServerLinkCode=73307290019785551455179618876037,OpenPhish
BLACKLIST_URL,http://www.vanedove.com/,OpenPhish
BLACKLIST_URL,https://inlnk.co/Rfufe,OpenPhish
BLACKLIST_URL,https://www.roblox.com.ml/users/450327411/profile,OpenPhish
BLACKLIST_URL,http://a2iikqonnqfybllcod9uwt2e.nashcornpanies.com/,OpenPhish
BLACKLIST_URL,https://tiktokauth.com/17364877/index.php,OpenPhish
BLACKLIST_URL,https://tiktokauth.com/17364877/username.php,OpenPhish
BLACKLIST_URL,https://sd-101389dskpgeservice.weeblysite.com/,OpenPhish
BLACKLIST_URL,https://tinyurl.com/4rfazeaj,OpenPhish
BLACKLIST_URL,https://gpu.gouheawo.com.de/OnyS54alxkp@W/,OpenPhish
BLACKLIST_URL,https://microsoft-sharepoints2024.com/bbn/attservices.html,OpenPhish
BLACKLIST_URL,https://www.86089.xyz/,OpenPhish
BLACKLIST_URL,https://www.55parrots.com/,OpenPhish
BLACKLIST_URL,https://store.workshop-glocks.com/advance/cs2skin/pistols/,OpenPhish
BLACKLIST_URL,https://palleymgmt.github.io/Rogers/,OpenPhish
BLACKLIST_URL,https://www.roblox.com.ht/games/920587237/Adopt-Me?privateServerLinkCode=320213181280705132671550573457,OpenPhish
BLACKLIST_URL,https://www.6hcp99.cc/,OpenPhish
BLACKLIST_URL,https://ipfs.io/ipfs/bafkreienkrhshyfwpc4z5wknym5fsq7gv32drrrr2mvj4y4nhb5s6fkvli?eta=thj2356,OpenPhish
BLACKLIST_URL,https://promosenlineacreddenciales.onrender.com/,OpenPhish
BLACKLIST_URL,http://steamcommunitty.cc/tradeoffers/new/partners=6212265467935200BERg&token=TLgzJ132,OpenPhish
BLACKLIST_URL,https://bafkreiflzkzvgu6lqrudl3czp7djqfcxtlg6ueafdandwklhfo2jy54lte.ipfs.dweb.link/,OpenPhish
BLACKLIST_URL,https://15epalthessalonikis.028426.com/s/63bzgfsvbwsfcdx7y9/584dd8/90eab167-7429-489f-99f6-ce86e8d0d81a,OpenPhish
BLACKLIST_URL,https://win10.twixor.sa.com/cYX1tKwR8jI7do0dsCC@q/,OpenPhish
BLACKLIST_URL,http://bafkreie55uxijzwuebhhcx7nsvbcc6zkhdlif475rxutjt52hpooimcudi.ipfs.dweb.link/,OpenPhish
BLACKLIST_URL,https://https-sso-uphold-com-autth-t-cdn-me.typedream.app/,OpenPhish
BLACKLIST_URL,http://macc-mettasign1x.godaddysites.com/,OpenPhish
BLACKLIST_URL,https://b45036.com/egame/196,OpenPhish
BLACKLIST_URL,https://b45036.com/egame/136,OpenPhish
BLACKLIST_URL,https://pickup.freightinternationalservices.com/s/63BZGFSVBWSFCDX7Y9/584dd8/90eab167-7429-489f-99f6-ce86e8d0d81a,OpenPhish
BLACKLIST_URL,https://b45036.com/fish/202,OpenPhish
BLACKLIST_URL,https://87464.xyz/,OpenPhish
BLACKLIST_URL,https://b45036.com/egame/59,OpenPhish
BLACKLIST_URL,https://b45036.com/egame/284,OpenPhish
BLACKLIST_URL,https://b45036.com/egame/255,OpenPhish
BLACKLIST_URL,https://b45036.com/promo,OpenPhish
BLACKLIST_URL,https://b45036.com/sport/178,OpenPhish
BLACKLIST_URL,https://b45036.com/agent/registered,OpenPhish
BLACKLIST_URL,https://b45036.com/fish/173,OpenPhish
BLACKLIST_URL,https://is.gd/DrtWL3,OpenPhish
BLACKLIST_URL,http://kzauha.github.io/netflix,OpenPhish
BLACKLIST_URL,https://bafkreiedvzff365dl2ueu2kpbyn6peiyyuo7yfq7zckknj3btbyrjrswja.ipfs.dweb.link/,OpenPhish
BLACKLIST_URL,https://ipfs.io/ipfs/bafybeiakoe2wggcyik43lpvyob3rvx6djxrw7ves3ahsx6i6zxvgtu4d3m/olaniagds.html,OpenPhish
BLACKLIST_URL,https://87458.xyz/,OpenPhish
BLACKLIST_URL,https://steamcominity.com/id/angelswag,OpenPhish
